codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057049-186-LP26,BMC ADQ INSUMOS VARIOS CDT,Publicada,LP,Región Metropolitana de Santiago,Santiago,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,110000000.0,CLP,2026-06-08,2026-06-30,2026-09-02,23,2026-06-08
1979-98-LP26,93.26 “MANTENCION PREVENTIVA Y CORRECTIVA DE TOMOGRAFO AXIAL COMPUTARIZADO PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.”,Adjudicada,LP,Región de la Araucanía,Nueva Imperial,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL,,CLP,2026-05-07,2026-05-27,2026-06-08,1,2026-06-08
2448-77-L126,INSUMOS OPTICA COMUNAL,Publicada,L1,Región de Coquimbo,Coquimbo,I MUNICIPALIDAD DE COQUIMBO,4200000.0,CLP,2026-06-08,2026-06-17,2026-08-16,4,2026-06-08
1057049-188-LE26,BMC ADQ INSUMOS PARA EL EQUIPO DE COLOPROCTOLOGÍA,Publicada,LE,Región Metropolitana de Santiago,Santiago,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,,CLP,2026-06-08,2026-06-18,2026-08-24,3,2026-06-08
1704-20-LR25,SUMINISTRO DE INSUMOS PARA PROCEDIMIENTOS AUTOMATIZADOS PARA ANÁLISIS INMUNOHEMATOLÓGICOS,Adjudicada,LR,Región de Valparaíso,,SERVICIO DE SALUD VINA DEL MAR QUILLOTA,,CLP,2025-09-15,2025-10-15,2026-06-08,2,2026-06-08
1979-97-LP26,92.26 “SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA EQUIPOS MEDICOS PARA HOSPITAL DE NUEVA IMPERIAL.”,Adjudicada,LP,Región de la Araucanía,Nueva Imperial,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL,,CLP,2026-05-07,2026-05-27,2026-06-08,1,2026-06-08
2360-45-LE26,ADQUISICION DE FARMACOS FARMACIA MUNICIPAL,Publicada,LE,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,,CLP,2026-06-08,2026-06-18,2026-06-26,59,2026-06-08
3019-13-LE26,SISTEMA DE REEMBOLSO DE GASTOS DE SALUD,Publicada,LE,Región del Biobío,Lota,I MUNICIPALIDAD DE LOTA,,CLF,2026-06-08,2026-06-22,2026-06-24,1,2026-06-08
522-20-L126,"ADQUISICIÓN DE SERVICIO DE TONS O TENS CON EXPERIENCIA EN ODONTOLOGÍA PARA APOYO A LA GESTIÓN Y EJECUCIÓN DE GARANTÍAS EXPLÍCITAS EN SALUD (GES) ODONTOLÓGICAS EN EL HOSPITAL DE LITUECHE, MAYO A DICIEMBRE DE 2026",Publicada,L1,Región Metropolitana de Santiago,Maipú,HOSPITAL DE LITUECHE,1910000.0,CLP,2026-06-08,2026-06-15,2026-06-20,1,2026-06-08
1057480-24-LE26,ADQUIRIR EL SERVICIO DE MONITOREO DE ANÁLISIS DE MUESTRAS DE AGUA TRATADA PARA UNIDAD DE DIÁLISIS DEL HOSPITAL SAN JOSÉ DE MELIPILLA,Publicada,LE,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,,CLP,2026-06-08,2026-06-15,2026-08-17,1,2026-06-08
1079650-24-LP26,MONITOR DESFIBRILADOR HOSPITAL REGIONAL DSSC,Publicada,LP,Región del Biobío,Concepción,SERVICIO DE SALUD CONCEPCION,,CLP,2026-06-08,2026-07-01,2026-08-07,1,2026-06-08
1952-27-LE26,CONVENIO SUMINISTRO E INSTALACION DE NEUMATICOS PARA EL HOSPITAL VILLARRICA,Adjudicada,LE,Región de la Araucanía,Villarrica,HOSPITAL VILLARRICA,,CLP,2026-03-09,2026-03-19,2026-06-08,4,2026-06-08
1952-53-LP26,SERVICIO DE INTERMEDIACIÓN DE RECURSOS HUMANOS PARA LA GESTIÓN DE REAS DEL HOSPITAL VILLARRICA SEGUNDO LLAMADO,Publicada,LP,Región de la Araucanía,Villarrica,HOSPITAL VILLARRICA,,CLP,2026-06-08,2026-06-30,2026-10-28,1,2026-06-08
699866-52-LE26,ADQUISICION DE TUBO DE ASPIRACION SONDAS Y OTROS INSUMOS,Adjudicada,LE,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-03-26,2026-04-06,2026-06-08,11,2026-06-08
1709-18-LE26,INSUMOS DE CURACIONES,Publicada,LE,Región del Maule,Cauquenes,I MUNICIPALIDAD DE CAUQUENES,,CLP,2026-06-08,2026-06-18,2026-06-19,40,2026-06-08
1952-13-LP26,CONVENIO SUMINISTRO SUTURAS VARIAS PARA EL HOSPITAL VILLARRICA,Adjudicada,LP,Región de la Araucanía,Villarrica,HOSPITAL VILLARRICA,338534375.0,CLP,2026-01-30,2026-02-20,2026-06-08,75,2026-06-08
4967-3-LP26,CONVENIO DE SUMINISTRO DE INSUMOS PARA LABORATORIO DE ANATOMÍA PATOLÓGICA,Adjudicada,LP,Región de Valparaíso,,HOSPITAL DE QUILPUE,,CLP,2026-03-19,2026-04-07,2026-06-08,46,2026-06-08
